aggregator,block_dimension,budget,dimension,discrete,elapsed_budget,elapsed_time,error,function_class,hashing,loss,name,noise_level,num_blocks,num_workers,optimizer_name,rotation,seed,translation_factor,useful_dimensions,useless_variables
max,20,64000,20,False,64000,33.51516389846802,,ArtificialFunction,False,827.3542212154275,sphere,10,1,1,NoisyDE,False,311827449,1,20,0
max,20,128000,20,False,128000,36.79065299034119,,ArtificialFunction,False,30109530.43912761,cigar,10,1,1,NaiveTBPSA,True,2662082082,1,20,0
max,20,128000,20,False,128000,51.086121320724494,,ArtificialFunction,False,610.1780229529012,sphere4,10,1,1,NoisyDE,False,717956112,1,20,0
max,20,500,20,False,500,0.2858076095581055,,ArtificialFunction,False,365.5421368408456,sphere4,10,1,1,NaiveTBPSA,True,1549318559,1,20,0
max,20,500,20,False,500,0.14218664169311526,,ArtificialFunction,False,21.95177093799248,sphere,10,1,1,TBPSA,True,3103717364,1,20,0
max,20,1000,20,False,1000,0.27886128425598145,,ArtificialFunction,False,99374745.7498626,cigar,10,1,1,NaiveTBPSA,False,519170276,1,20,0
max,20,1000,20,False,1000,0.25461769104003906,,ArtificialFunction,False,331.6567994493892,sphere4,10,1,1,TBPSA,True,3295057774,1,20,0
max,20,2000,20,False,2000,0.6776783466339111,,ArtificialFunction,False,41.32717435056848,sphere,10,1,1,NoisyBandit,True,2839228201,1,20,0
max,20,2000,20,False,2000,0.5085475444793701,,ArtificialFunction,False,28560026.01206558,cigar,10,1,1,TBPSA,False,1463184833,1,20,0
max,20,4000,20,False,4000,1.2206733226776123,,ArtificialFunction,False,283.052608578636,sphere4,10,1,1,NoisyBandit,True,2649094035,1,20,0
max,20,8000,20,False,8000,3.3300075531005864,,ArtificialFunction,False,240.80939532176524,sphere,10,1,1,CMA,True,1849649893,1,20,0
max,20,8000,20,False,8000,2.4244139194488525,,ArtificialFunction,False,26237128.30794292,cigar,10,1,1,NoisyBandit,False,2931759067,1,20,0
max,20,16000,20,False,16000,8.411741733551025,,ArtificialFunction,False,419.03367148496835,sphere4,10,1,1,CMA,True,431962082,1,20,0
max,20,16000,20,False,16000,6.921332597732544,,ArtificialFunction,False,334.02148850284635,sphere,10,1,1,NoisyDE,True,1283935942,1,20,0
max,20,32000,20,False,32000,15.293549537658693,,ArtificialFunction,False,152778751.88502505,cigar,10,1,1,CMA,False,4198500250,1,20,0
max,20,32000,20,False,32000,15.200692892074585,,ArtificialFunction,False,577.0934886750256,sphere4,10,1,1,NoisyDE,True,1876934264,1,20,0
max,20,64000,20,False,64000,15.799926519393921,,ArtificialFunction,False,47.93560333676303,sphere,10,1,1,NaiveTBPSA,True,2689404234,1,20,0
max,20,64000,20,False,64000,28.08818387985229,,ArtificialFunction,False,217013366.7738461,cigar,10,1,1,NoisyDE,False,3995726010,1,20,0
max,20,128000,20,False,128000,33.037709474563606,,ArtificialFunction,False,307.093792745055,sphere4,10,1,1,NaiveTBPSA,True,464892617,1,20,0
max,20,128000,20,False,128000,31.89739537239075,,ArtificialFunction,False,8.678400853746885,sphere,10,1,1,TBPSA,True,3484942529,1,20,0
max,20,500,20,False,500,0.09788894653320312,,ArtificialFunction,False,78.90291461560923,sphere,10,1,1,NaiveTBPSA,False,3025650436,1,20,0
max,20,500,20,False,500,0.2273671627044677,,ArtificialFunction,False,36123133.091302425,cigar,10,1,1,TBPSA,True,2422081230,1,20,0
max,20,1000,20,False,1000,0.22386980056762693,,ArtificialFunction,False,377.92660189783857,sphere4,10,1,1,NaiveTBPSA,False,1696663697,1,20,0
max,20,1000,20,False,1000,0.1683659553527832,,ArtificialFunction,False,17.810009189859105,sphere,10,1,1,TBPSA,False,3791510824,1,20,0
max,20,2000,20,False,2000,0.7395262718200684,,ArtificialFunction,False,22303267.054319326,cigar,10,1,1,NoisyBandit,True,4232021441,1,20,0
max,20,2000,20,False,2000,0.5338361263275146,,ArtificialFunction,False,377.29769397539286,sphere4,10,1,1,TBPSA,False,3357918649,1,20,0
max,20,4000,20,False,4000,1.4552288055419922,,ArtificialFunction,False,22.713626285462862,sphere,10,1,1,NoisyBandit,False,2738257635,1,20,0
max,20,8000,20,False,8000,4.1961421966552725,,ArtificialFunction,False,153673538.91767934,cigar,10,1,1,CMA,True,3288327254,1,20,0
max,20,8000,20,False,8000,3.08027720451355,,ArtificialFunction,False,242.72426584534,sphere4,10,1,1,NoisyBandit,False,3368843563,1,20,0
max,20,16000,20,False,16000,8.720432281494139,,ArtificialFunction,False,326.5408344103305,sphere,10,1,1,CMA,False,3165204291,1,20,0
max,20,16000,20,False,16000,8.755935192108153,,ArtificialFunction,False,354066215.75354856,cigar,10,1,1,NoisyDE,True,331002699,1,20,0
max,20,32000,20,False,32000,17.206914901733402,,ArtificialFunction,False,386.8159395675708,sphere4,10,1,1,CMA,False,3980528623,1,20,0
max,20,32000,20,False,32000,14.51811408996582,,ArtificialFunction,False,588.0587685602372,sphere,10,1,1,NoisyDE,False,2328292446,1,20,0
max,20,64000,20,False,64000,16.28103518486023,,ArtificialFunction,False,41284211.75769902,cigar,10,1,1,NaiveTBPSA,True,2901772144,1,20,0
max,20,64000,20,False,64000,33.05089783668518,,ArtificialFunction,False,650.3068480225394,sphere4,10,1,1,NoisyDE,False,3170284904,1,20,0
max,20,128000,20,False,128000,34.155899047851555,,ArtificialFunction,False,23.36422165755766,sphere,10,1,1,NaiveTBPSA,False,3666081237,1,20,0
max,20,128000,20,False,128000,32.79801797866821,,ArtificialFunction,False,12513621.04597307,cigar,10,1,1,TBPSA,True,2008304561,1,20,0
max,20,500,20,False,500,0.13840246200561526,,ArtificialFunction,False,29278223.58742666,cigar,10,1,1,NaiveTBPSA,False,958125353,1,20,0
max,20,500,20,False,500,0.4106311798095703,,ArtificialFunction,False,326.5316367031299,sphere4,10,1,1,TBPSA,True,680546909,1,20,0
max,20,1000,20,False,1000,0.33722496032714844,,ArtificialFunction,False,25.627039807458488,sphere,10,1,1,NoisyBandit,True,3941435688,1,20,0
max,20,1000,20,False,1000,0.2756788730621338,,ArtificialFunction,False,37424276.76773313,cigar,10,1,1,TBPSA,False,3394951596,1,20,0
max,20,2000,20,False,2000,0.7713298797607422,,ArtificialFunction,False,358.4739916264926,sphere4,10,1,1,NoisyBandit,True,2963384110,1,20,0
max,20,4000,20,False,4000,1.8681075572967527,,ArtificialFunction,False,176.6278418062317,sphere,10,1,1,CMA,True,997357940,1,20,0
max,20,4000,20,False,4000,1.2065143585205078,,ArtificialFunction,False,36894933.92480567,cigar,10,1,1,NoisyBandit,False,989583603,1,20,0
max,20,8000,20,False,8000,3.966985702514648,,ArtificialFunction,False,492.33693908535486,sphere4,10,1,1,CMA,True,4113413007,1,20,0
max,20,8000,20,False,8000,3.798093557357788,,ArtificialFunction,False,123.65884471431367,sphere,10,1,1,NoisyDE,True,3415841930,1,20,0
max,20,16000,20,False,16000,8.769362688064575,,ArtificialFunction,False,213361254.42667785,cigar,10,1,1,CMA,False,1749113017,1,20,0
max,20,16000,20,False,16000,7.161033630371094,,ArtificialFunction,False,812.5119950314067,sphere4,10,1,1,NoisyDE,True,3557779408,1,20,0
max,20,32000,20,False,32000,9.556184053421019,,ArtificialFunction,False,57.84131628196187,sphere,10,1,1,NaiveTBPSA,True,1531966423,1,20,0
max,20,32000,20,False,32000,17.944647073745728,,ArtificialFunction,False,664061042.6535357,cigar,10,1,1,NoisyDE,False,4008325286,1,20,0
max,20,64000,20,False,64000,15.310420274734495,,ArtificialFunction,False,244.5414191449488,sphere4,10,1,1,NaiveTBPSA,True,699102751,1,20,0
max,20,64000,20,False,64000,17.356773853302002,,ArtificialFunction,False,9.949533332415967,sphere,10,1,1,TBPSA,True,1461293720,1,20,0
max,20,128000,20,False,128000,32.75040411949158,,ArtificialFunction,False,13264995.065096784,cigar,10,1,1,NaiveTBPSA,False,4085375963,1,20,0
max,20,128000,20,False,128000,33.100709676742554,,ArtificialFunction,False,173.10497821808332,sphere4,10,1,1,TBPSA,True,2767599937,1,20,0
max,20,500,20,False,500,0.1134490966796875,,ArtificialFunction,False,411.8061202350028,sphere4,10,1,1,NaiveTBPSA,False,661018080,1,20,0
max,20,500,20,False,500,0.08405709266662598,,ArtificialFunction,False,39.96399885310712,sphere,10,1,1,TBPSA,False,3122188493,1,20,0
max,20,1000,20,False,1000,0.6114630699157715,,ArtificialFunction,False,36137454.22672414,cigar,10,1,1,NoisyBandit,True,835866804,1,20,0
max,20,1000,20,False,1000,0.24681973457336426,,ArtificialFunction,False,306.9457235205584,sphere4,10,1,1,TBPSA,False,2155584272,1,20,0
max,20,2000,20,False,2000,0.5382678508758545,,ArtificialFunction,False,16.497993836454494,sphere,10,1,1,NoisyBandit,False,3148220155,1,20,0
max,20,4000,20,False,4000,1.7502660751342771,,ArtificialFunction,False,429985282.58436286,cigar,10,1,1,CMA,True,577718550,1,20,0
max,20,4000,20,False,4000,1.3322715759277344,,ArtificialFunction,False,341.5183188490628,sphere4,10,1,1,NoisyBandit,False,2864468842,1,20,0
max,20,8000,20,False,8000,3.574208498001098,,ArtificialFunction,False,299.3175058371045,sphere,10,1,1,CMA,False,3037891181,1,20,0
max,20,8000,20,False,8000,3.4261858463287367,,ArtificialFunction,False,162174559.65376508,cigar,10,1,1,NoisyDE,True,4176930713,1,20,0
max,20,16000,20,False,16000,8.029126644134521,,ArtificialFunction,False,844.3176912739343,sphere4,10,1,1,CMA,False,1789548660,1,20,0
max,20,16000,20,False,16000,6.529325485229492,,ArtificialFunction,False,126.18087496401992,sphere,10,1,1,NoisyDE,False,533390725,1,20,0
max,20,32000,20,False,32000,8.57645583152771,,ArtificialFunction,False,13545476.315741848,cigar,10,1,1,NaiveTBPSA,True,810727726,1,20,0
max,20,32000,20,False,32000,15.884089231491089,,ArtificialFunction,False,483.4795194586194,sphere4,10,1,1,NoisyDE,False,2577312146,1,20,0
max,20,64000,20,False,64000,15.872131824493408,,ArtificialFunction,False,35.71644126775515,sphere,10,1,1,NaiveTBPSA,False,733039798,1,20,0
max,20,64000,20,False,64000,17.08034110069275,,ArtificialFunction,False,14732779.21784512,cigar,10,1,1,TBPSA,True,593969533,1,20,0
max,20,128000,20,False,128000,30.745253086090088,,ArtificialFunction,False,311.2579209881479,sphere4,10,1,1,NaiveTBPSA,False,3936513634,1,20,0
max,20,128000,20,False,128000,33.245360374450684,,ArtificialFunction,False,21.77741811764328,sphere,10,1,1,TBPSA,False,647734454,1,20,0
max,20,500,20,False,500,0.2176206111907959,,ArtificialFunction,False,40.77774697457845,sphere,10,1,1,NoisyBandit,True,2958056336,1,20,0
max,20,500,20,False,500,0.08966422080993652,,ArtificialFunction,False,17080070.574575916,cigar,10,1,1,TBPSA,False,1074950016,1,20,0
max,20,1000,20,False,1000,0.34694862365722656,,ArtificialFunction,False,293.9954400806018,sphere4,10,1,1,NoisyBandit,True,2432868479,1,20,0
max,20,2000,20,False,2000,1.0245203971862793,,ArtificialFunction,False,374.24874670319633,sphere,10,1,1,CMA,True,310188470,1,20,0
max,20,2000,20,False,2000,0.7162914276123047,,ArtificialFunction,False,35280819.52692648,cigar,10,1,1,NoisyBandit,False,1130991531,1,20,0
max,20,4000,20,False,4000,2.077669858932495,,ArtificialFunction,False,470.9440957950069,sphere4,10,1,1,CMA,True,853168446,1,20,0
max,20,4000,20,False,4000,1.4270403385162354,,ArtificialFunction,False,172.30158053036936,sphere,10,1,1,NoisyDE,True,3188376427,1,20,0
max,20,8000,20,False,8000,4.287876605987549,,ArtificialFunction,False,171109416.8922157,cigar,10,1,1,CMA,False,205119458,1,20,0
max,20,8000,20,False,8000,3.5027666091918945,,ArtificialFunction,False,470.17267001843186,sphere4,10,1,1,NoisyDE,True,484667838,1,20,0
max,20,16000,20,False,16000,5.2418434619903564,,ArtificialFunction,False,39.16052502899456,sphere,10,1,1,NaiveTBPSA,True,2503602859,1,20,0
max,20,16000,20,False,16000,8.968928575515749,,ArtificialFunction,False,499904384.6631138,cigar,10,1,1,NoisyDE,False,3907738070,1,20,0
max,20,32000,20,False,32000,8.386999368667603,,ArtificialFunction,False,300.5486430996214,sphere4,10,1,1,NaiveTBPSA,True,2809712486,1,20,0
max,20,32000,20,False,32000,7.5796141624450675,,ArtificialFunction,False,15.397934683555679,sphere,10,1,1,TBPSA,True,3033179990,1,20,0
max,20,64000,20,False,64000,15.16422152519226,,ArtificialFunction,False,12775351.256710267,cigar,10,1,1,NaiveTBPSA,False,1209661197,1,20,0
max,20,64000,20,False,64000,16.456567764282227,,ArtificialFunction,False,286.8279885417441,sphere4,10,1,1,TBPSA,True,1814971803,1,20,0
max,20,128000,20,False,128000,75.73862957954405,,ArtificialFunction,False,20.12187458096195,sphere,10,1,1,NoisyBandit,True,143587238,1,20,0
max,20,128000,20,False,128000,32.58492755889893,,ArtificialFunction,False,12652803.62969684,cigar,10,1,1,TBPSA,False,848158056,1,20,0
max,20,500,20,False,500,0.28403353691101074,,ArtificialFunction,False,28129944.027231544,cigar,10,1,1,NoisyBandit,True,2808147614,1,20,0
max,20,500,20,False,500,0.10596752166748047,,ArtificialFunction,False,369.48904864729104,sphere4,10,1,1,TBPSA,False,1512060005,1,20,0
max,20,1000,20,False,1000,0.3247263431549072,,ArtificialFunction,False,23.50625942684839,sphere,10,1,1,NoisyBandit,False,1179533676,1,20,0
max,20,2000,20,False,2000,0.8560159206390381,,ArtificialFunction,False,370985503.2913082,cigar,10,1,1,CMA,True,1944284104,1,20,0
max,20,2000,20,False,2000,0.6062219142913818,,ArtificialFunction,False,317.19408801594534,sphere4,10,1,1,NoisyBandit,False,505495814,1,20,0
max,20,4000,20,False,4000,1.7061891555786133,,ArtificialFunction,False,300.15515002370086,sphere,10,1,1,CMA,False,1235166491,1,20,0
max,20,4000,20,False,4000,1.3645927906036377,,ArtificialFunction,False,151788516.72883657,cigar,10,1,1,NoisyDE,True,1681969302,1,20,0
max,20,8000,20,False,8000,3.5548348426818848,,ArtificialFunction,False,271.4347893778176,sphere4,10,1,1,CMA,False,3538595268,1,20,0
max,20,8000,20,False,8000,3.5631508827209486,,ArtificialFunction,False,197.32069664222584,sphere,10,1,1,NoisyDE,False,2598018521,1,20,0
max,20,16000,20,False,16000,4.644893407821655,,ArtificialFunction,False,36169746.23090015,cigar,10,1,1,NaiveTBPSA,True,1102770981,1,20,0
max,20,16000,20,False,16000,7.429606676101685,,ArtificialFunction,False,466.6151194897809,sphere4,10,1,1,NoisyDE,False,2907783231,1,20,0
max,20,32000,20,False,32000,8.580222129821777,,ArtificialFunction,False,40.19031741664651,sphere,10,1,1,NaiveTBPSA,False,1809135639,1,20,0
max,20,32000,20,False,32000,9.073125839233398,,ArtificialFunction,False,17738659.509998802,cigar,10,1,1,TBPSA,True,2406662577,1,20,0
max,20,64000,20,False,64000,18.638007640838627,,ArtificialFunction,False,252.3247421369113,sphere4,10,1,1,NaiveTBPSA,False,611313857,1,20,0
max,20,64000,20,False,64000,15.389416694641113,,ArtificialFunction,False,18.27769430363786,sphere,10,1,1,TBPSA,False,2327175212,1,20,0
max,20,128000,20,False,128000,79.31669664382935,,ArtificialFunction,False,16613234.875994675,cigar,10,1,1,NoisyBandit,True,3850079735,1,20,0
max,20,128000,20,False,128000,30.34178853034973,,ArtificialFunction,False,213.93100502577028,sphere4,10,1,1,TBPSA,False,768371973,1,20,0
max,20,500,20,False,500,0.2815461158752441,,ArtificialFunction,False,378.952282710302,sphere4,10,1,1,NoisyBandit,True,703221112,1,20,0
max,20,1000,20,False,1000,0.4710419178009033,,ArtificialFunction,False,516.462787623352,sphere,10,1,1,CMA,True,1260518172,1,20,0
max,20,1000,20,False,1000,0.1658153533935547,,ArtificialFunction,False,30331417.49957989,cigar,10,1,1,NoisyBandit,False,2027307534,1,20,0
max,20,2000,20,False,2000,1.0014371871948242,,ArtificialFunction,False,321.9331163543718,sphere4,10,1,1,CMA,True,2833457941,1,20,0
max,20,2000,20,False,2000,0.6582920551300049,,ArtificialFunction,False,29.05634810308432,sphere,10,1,1,NoisyDE,True,49301649,1,20,0
max,20,4000,20,False,4000,1.742377519607544,,ArtificialFunction,False,157272969.21408322,cigar,10,1,1,CMA,False,1166043984,1,20,0
max,20,4000,20,False,4000,1.4076499938964844,,ArtificialFunction,False,456.18061986640527,sphere4,10,1,1,NoisyDE,True,2509335551,1,20,0
max,20,8000,20,False,8000,2.296591520309448,,ArtificialFunction,False,19.87176067005929,sphere,10,1,1,NaiveTBPSA,True,3147273859,1,20,0
max,20,8000,20,False,8000,3.357248544692993,,ArtificialFunction,False,165577350.11031708,cigar,10,1,1,NoisyDE,False,855396964,1,20,0
max,20,16000,20,False,16000,4.562589168548584,,ArtificialFunction,False,320.86228168509115,sphere4,10,1,1,NaiveTBPSA,True,3181370417,1,20,0
max,20,16000,20,False,16000,4.511613845825195,,ArtificialFunction,False,7.114918789938088,sphere,10,1,1,TBPSA,True,3290531962,1,20,0
max,20,32000,20,False,32000,8.890125751495361,,ArtificialFunction,False,29243284.95765196,cigar,10,1,1,NaiveTBPSA,False,527360601,1,20,0
max,20,32000,20,False,32000,8.65375804901123,,ArtificialFunction,False,331.9223843655455,sphere4,10,1,1,TBPSA,True,1147343096,1,20,0
max,20,64000,20,False,64000,31.21443819999695,,ArtificialFunction,False,18.488229822688986,sphere,10,1,1,NoisyBandit,True,2526338729,1,20,0
max,20,64000,20,False,64000,14.196078300476074,,ArtificialFunction,False,15783339.663118605,cigar,10,1,1,TBPSA,False,2878471479,1,20,0
max,20,128000,20,False,128000,79.17957472801207,,ArtificialFunction,False,285.31852153593275,sphere4,10,1,1,NoisyBandit,True,416650357,1,20,0
max,20,500,20,False,500,0.10464930534362793,,ArtificialFunction,False,28.163950024465194,sphere,10,1,1,NoisyBandit,False,3718681914,1,20,0
max,20,1000,20,False,1000,0.7798483371734619,,ArtificialFunction,False,41144894.10094166,cigar,10,1,1,CMA,True,3053683484,1,20,0
max,20,1000,20,False,1000,0.3616142272949219,,ArtificialFunction,False,317.306038492504,sphere4,10,1,1,NoisyBandit,False,562624037,1,20,0
max,20,2000,20,False,2000,0.835951566696167,,ArtificialFunction,False,79.45231205787694,sphere,10,1,1,CMA,False,1803222802,1,20,0
max,20,2000,20,False,2000,0.6099014282226562,,ArtificialFunction,False,90990735.08501343,cigar,10,1,1,NoisyDE,True,1757299468,1,20,0
max,20,4000,20,False,4000,1.7337515354156494,,ArtificialFunction,False,288.85743068293516,sphere4,10,1,1,CMA,False,3280366372,1,20,0
max,20,4000,20,False,4000,1.252443552017212,,ArtificialFunction,False,51.35020392384404,sphere,10,1,1,NoisyDE,False,2380649664,1,20,0
max,20,8000,20,False,8000,1.9533796310424805,,ArtificialFunction,False,31939433.37933937,cigar,10,1,1,NaiveTBPSA,True,1870161006,1,20,0
max,20,8000,20,False,8000,2.892708778381348,,ArtificialFunction,False,405.37009676635427,sphere4,10,1,1,NoisyDE,False,4262931618,1,20,0
max,20,16000,20,False,16000,3.681265115737915,,ArtificialFunction,False,79.23524749531502,sphere,10,1,1,NaiveTBPSA,False,1745703275,1,20,0
max,20,16000,20,False,16000,4.226320505142212,,ArtificialFunction,False,15723979.92994952,cigar,10,1,1,TBPSA,True,3821243789,1,20,0
max,20,32000,20,False,32000,8.594861268997192,,ArtificialFunction,False,285.0234059401856,sphere4,10,1,1,NaiveTBPSA,False,2266897232,1,20,0
max,20,32000,20,False,32000,8.366112947463991,,ArtificialFunction,False,8.893585815967615,sphere,10,1,1,TBPSA,False,2765446267,1,20,0
max,20,64000,20,False,64000,33.41573262214661,,ArtificialFunction,False,22098414.386416387,cigar,10,1,1,NoisyBandit,True,1546832368,1,20,0
max,20,64000,20,False,64000,14.979570150375366,,ArtificialFunction,False,150.29225369026284,sphere4,10,1,1,TBPSA,False,753108050,1,20,0
max,20,128000,20,False,128000,73.96457386016846,,ArtificialFunction,False,14.416724282590378,sphere,10,1,1,NoisyBandit,False,280400359,1,20,0
max,20,500,20,False,500,0.44310688972473145,,ArtificialFunction,False,43.84919318151186,sphere,10,1,1,CMA,True,1265576559,1,20,0
max,20,500,20,False,500,0.09308791160583496,,ArtificialFunction,False,30229357.66224194,cigar,10,1,1,NoisyBandit,False,167773934,1,20,0
max,20,1000,20,False,1000,0.3809356689453125,,ArtificialFunction,False,346.1000874039859,sphere4,10,1,1,CMA,True,2369754094,1,20,0
max,20,1000,20,False,1000,0.2985546588897705,,ArtificialFunction,False,17.579202489311893,sphere,10,1,1,NoisyDE,True,1797376746,1,20,0
max,20,2000,20,False,2000,0.7228538990020752,,ArtificialFunction,False,155688812.92246667,cigar,10,1,1,CMA,False,2439503288,1,20,0
max,20,2000,20,False,2000,0.5277647972106934,,ArtificialFunction,False,372.3934955378234,sphere4,10,1,1,NoisyDE,True,3424238820,1,20,0
max,20,4000,20,False,4000,1.0913527011871338,,ArtificialFunction,False,19.69857023067584,sphere,10,1,1,NaiveTBPSA,True,3337080409,1,20,0
max,20,4000,20,False,4000,1.6341593265533447,,ArtificialFunction,False,130630925.36445238,cigar,10,1,1,NoisyDE,False,560189483,1,20,0
max,20,8000,20,False,8000,2.244569778442384,,ArtificialFunction,False,315.0531016421083,sphere4,10,1,1,NaiveTBPSA,True,3796167921,1,20,0
max,20,8000,20,False,8000,2.240328788757324,,ArtificialFunction,False,10.666147206366752,sphere,10,1,1,TBPSA,True,1333672563,1,20,0
max,20,16000,20,False,16000,4.015149354934692,,ArtificialFunction,False,42182305.89875329,cigar,10,1,1,NaiveTBPSA,False,945717734,1,20,0
max,20,16000,20,False,16000,4.215166091918944,,ArtificialFunction,False,213.5819593821751,sphere4,10,1,1,TBPSA,True,2463635916,1,20,0
max,20,32000,20,False,32000,14.635995149612427,,ArtificialFunction,False,28.990564638738764,sphere,10,1,1,NoisyBandit,True,3741118342,1,20,0
max,20,32000,20,False,32000,7.774242162704468,,ArtificialFunction,False,10012869.93337787,cigar,10,1,1,TBPSA,False,3688784416,1,20,0
max,20,64000,20,False,64000,32.409322500228875,,ArtificialFunction,False,264.93409696799785,sphere4,10,1,1,NoisyBandit,True,1568194114,1,20,0
max,20,128000,20,False,128000,59.802040815353394,,ArtificialFunction,False,344.55199862367516,sphere,10,1,1,CMA,True,2073845048,1,20,0
max,20,128000,20,False,128000,59.180636644363396,,ArtificialFunction,False,22487026.02916573,cigar,10,1,1,NoisyBandit,False,2765641647,1,20,0
max,20,500,20,False,500,0.3951385021209717,,ArtificialFunction,False,77199501.07812022,cigar,10,1,1,CMA,True,780729585,1,20,0
max,20,500,20,False,500,0.15867114067077634,,ArtificialFunction,False,451.4979081105896,sphere4,10,1,1,NoisyBandit,False,3693345809,1,20,0
max,20,1000,20,False,1000,0.4308562278747559,,ArtificialFunction,False,226.57235764797454,sphere,10,1,1,CMA,False,511373549,1,20,0
max,20,1000,20,False,1000,0.3156473636627197,,ArtificialFunction,False,64921615.13047916,cigar,10,1,1,NoisyDE,True,1737744211,1,20,0
max,20,2000,20,False,2000,0.814824104309082,,ArtificialFunction,False,346.36973078375013,sphere4,10,1,1,CMA,False,2635460537,1,20,0
max,20,2000,20,False,2000,0.6528885364532471,,ArtificialFunction,False,60.31877067367343,sphere,10,1,1,NoisyDE,False,1407409188,1,20,0
max,20,4000,20,False,4000,0.9703917503356934,,ArtificialFunction,False,27374172.98991064,cigar,10,1,1,NaiveTBPSA,True,3962682231,1,20,0
max,20,4000,20,False,4000,1.494797706604004,,ArtificialFunction,False,464.41852828467387,sphere4,10,1,1,NoisyDE,False,3963016483,1,20,0
max,20,8000,20,False,8000,1.925849437713623,,ArtificialFunction,False,37.93828645209933,sphere,10,1,1,NaiveTBPSA,False,707176756,1,20,0
max,20,8000,20,False,8000,1.7914507389068604,,ArtificialFunction,False,14535351.231558084,cigar,10,1,1,TBPSA,True,3921301593,1,20,0
max,20,16000,20,False,16000,3.5757479667663574,,ArtificialFunction,False,350.1951962055384,sphere4,10,1,1,NaiveTBPSA,False,990718287,1,20,0
max,20,16000,20,False,16000,4.007699728012085,,ArtificialFunction,False,18.95266663406237,sphere,10,1,1,TBPSA,False,2619399946,1,20,0
max,20,32000,20,False,32000,13.556129217147827,,ArtificialFunction,False,28245097.447835885,cigar,10,1,1,NoisyBandit,True,2253263304,1,20,0
max,20,32000,20,False,32000,7.910555839538574,,ArtificialFunction,False,303.56824962101365,sphere4,10,1,1,TBPSA,False,4017500858,1,20,0
max,20,64000,20,False,64000,31.46290755271912,,ArtificialFunction,False,24.96477715877139,sphere,10,1,1,NoisyBandit,False,2835747454,1,20,0
max,20,128000,20,False,128000,61.79782247543335,,ArtificialFunction,False,128982799.37196542,cigar,10,1,1,CMA,True,1665482504,1,20,0
max,20,128000,20,False,128000,60.446373462677,,ArtificialFunction,False,226.21820391241607,sphere4,10,1,1,NoisyBandit,False,390632848,1,20,0
max,20,500,20,False,500,0.3756668567657471,,ArtificialFunction,False,290.2321911429253,sphere4,10,1,1,CMA,True,2278852751,1,20,0
max,20,500,20,False,500,0.1775949001312256,,ArtificialFunction,False,32.872805120653545,sphere,10,1,1,NoisyDE,True,1536797737,1,20,0
max,20,1000,20,False,1000,0.5144841670989989,,ArtificialFunction,False,127128565.30152509,cigar,10,1,1,CMA,False,2566299877,1,20,0
max,20,1000,20,False,1000,0.3783714771270752,,ArtificialFunction,False,382.14998138535867,sphere4,10,1,1,NoisyDE,True,618062642,1,20,0
max,20,2000,20,False,2000,0.5691971778869629,,ArtificialFunction,False,30.458531084220336,sphere,10,1,1,NaiveTBPSA,True,353646543,1,20,0
max,20,2000,20,False,2000,0.8352978229522705,,ArtificialFunction,False,43867984.78643181,cigar,10,1,1,NoisyDE,False,291966429,1,20,0
max,20,4000,20,False,4000,1.161358118057251,,ArtificialFunction,False,357.40327228964134,sphere4,10,1,1,NaiveTBPSA,True,3599146115,1,20,0
max,20,4000,20,False,4000,1.0557811260223389,,ArtificialFunction,False,18.573614802855445,sphere,10,1,1,TBPSA,True,4227895102,1,20,0
max,20,8000,20,False,8000,2.2971582412719727,,ArtificialFunction,False,33358745.11852137,cigar,10,1,1,NaiveTBPSA,False,67414634,1,20,0
max,20,8000,20,False,8000,1.9873178005218504,,ArtificialFunction,False,281.6266820377966,sphere4,10,1,1,TBPSA,True,3073664398,1,20,0
max,20,16000,20,False,16000,5.519317388534546,,ArtificialFunction,False,27.556560804401627,sphere,10,1,1,NoisyBandit,True,1053866388,1,20,0
max,20,16000,20,False,16000,2.9207587242126465,,ArtificialFunction,False,15044129.505527025,cigar,10,1,1,TBPSA,False,4124653788,1,20,0
max,20,32000,20,False,32000,13.86214804649353,,ArtificialFunction,False,334.36580288929775,sphere4,10,1,1,NoisyBandit,True,3062682794,1,20,0
max,20,64000,20,False,64000,31.29786992073059,,ArtificialFunction,False,154.7260561666658,sphere,10,1,1,CMA,True,1333602855,1,20,0
max,20,64000,20,False,64000,32.210007905960076,,ArtificialFunction,False,18380821.166693617,cigar,10,1,1,NoisyBandit,False,3362985690,1,20,0
max,20,128000,20,False,128000,62.65148878097534,,ArtificialFunction,False,592.30263499469,sphere4,10,1,1,CMA,True,2322492594,1,20,0
max,20,128000,20,False,128000,48.259032487869256,,ArtificialFunction,False,1382.2016711454944,sphere,10,1,1,NoisyDE,True,2084772796,1,20,0
max,20,500,20,False,500,0.4062330722808838,,ArtificialFunction,False,189.3318037688258,sphere,10,1,1,CMA,False,3625956742,1,20,0
max,20,500,20,False,500,0.15987324714660645,,ArtificialFunction,False,33227391.47651577,cigar,10,1,1,NoisyDE,True,177264312,1,20,0
max,20,1000,20,False,1000,0.4508771896362305,,ArtificialFunction,False,523.5290447288517,sphere4,10,1,1,CMA,False,1286918577,1,20,0
max,20,1000,20,False,1000,0.283461332321167,,ArtificialFunction,False,92.8880303826128,sphere,10,1,1,NoisyDE,False,1274559537,1,20,0
